draft_file,id,display_name,edition,source_id,faction,faction_keywords,source_file,source_page,model_count,weapon_count,points,movement,toughness,save,wounds,base_mm,coherency_inches,review_bucket,review_flags,decision
draft_unit_page_19_p19_grey_knights_10_cn.json,draft_unit_page_19_p19,骑乘天罚骇骑机甲的,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,19,1,4,,"8""",8,2+,13,,2.0,needs_field_review,complex_weapon_attacks|complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_19_p19_mechanicus_11_cn.json,draft_unit_page_19_p19,贝利撒留考尔,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,19,1,0,,8,8,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_19_p19_space_wolves_11_cn.json,draft_unit_page_19_p19,杀戮牙,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,19,1,0,,9,9,2+,8,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_19_p19_tau_11_cn.json,draft_unit_page_19_p19,以太长老,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,19,1,0,1:50,6”,3,5+,3,,2.0,needs_field_review,missing_weapons,pending_manual_review
draft_unit_page_20_p20.json,draft_unit_page_20_p20,萨缪尔大导师,11,dark_angels_11_cn,dark_angels_11_cn,,黑暗天使11版中文1.02.pdf,20,1,0,,12,5,3+,7,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_20_p20_deathwatch_10_cn.json,draft_unit_page_20_p20,至强杀戮小队,10,deathwatch_10_cn,deathwatch_10_cn,,死亡守望 10.8.pdf,20,1,6,,"6""",4,3+,2,,2.0,needs_field_review,complex_weapon_attacks|missing_points,pending_manual_review
draft_unit_page_20_p20_emperors_children_10_cn.json,draft_unit_page_20_p20,福格瑞姆，帝皇之子恶魔原体,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,20,1,0,,16,11,2+,16,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_20_p20_grey_knights_10_cn.json,draft_unit_page_20_p20,兄弟会连长,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,20,1,3,,"5""",5,2+,6,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_20_p20_mechanicus_11_cn.json,draft_unit_page_20_p20,图莉娅·古尔德,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,20,1,0,,8,8,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_20_p20_space_wolves_11_cn.json,draft_unit_page_20_p20,狼卫指挥官,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,20,1,0,,7,4,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_20_p20_tau_11_cn.json,draft_unit_page_20_p20,暗行者,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,20,1,1,1:60,7”,3,4+,3,,2.0,ready_for_base_faction_review,,pending_manual_review
draft_unit_page_20_p20_tyranids_11_cn.json,draft_unit_page_20_p20,有翼虫巢暴君,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,20,1,0,,12,9,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_20_p20_world_eaters_10_cn.json,draft_unit_page_20_p20,安格隆,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,20,1,0,,14,11,2+,16,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_21_p21.json,draft_unit_page_21_p21,不屈杀戮小队,0,deathwatch_unknown,deathwatch_unknown,,死亡守望.pdf,21,1,5,,"5""",6,3+,3,,2.0,needs_field_review,complex_weapon_attacks|complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_21_p21_grey_knights_10_cn.json,draft_unit_page_21_p21,兄弟会勇士,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,21,1,1,,"6""",4,2+,4,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_21_p21_imperial_guard_11_cn.json,draft_unit_page_21_p21,太阳领主里昂图斯,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,21,1,0,,12,4,3+,8,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_21_p21_mechanicus_11_cn.json,draft_unit_page_21_p21,机械主教,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,21,1,0,,6,4,2+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_21_p21_space_wolves_11_cn.json,draft_unit_page_21_p21,狼牧师,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,21,1,0,,7,4,3+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_21_p21_tau_11_cn.json,draft_unit_page_21_p21,打击小队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,21,1,4,10:70,6”,3,4+,1,,2.0,ready_for_base_faction_review,,pending_manual_review
draft_unit_page_21_p21_tyranids_11_cn.json,draft_unit_page_21_p21,虫群霸主,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,21,1,0,,8,10,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_21_p21_world_eaters_10_cn.json,draft_unit_page_21_p21,背叛者卡恩,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,21,1,0,,8,4,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_22_p22.json,draft_unit_page_22_p22,不屈杀戮小队,10,deathwatch_10_cn,deathwatch_10_cn,,死亡守望 10.8.pdf,22,1,5,,"5""",6,3+,3,,2.0,needs_field_review,complex_weapon_attacks|complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_22_p22_emperors_children_10_cn.json,draft_unit_page_22_p22,永恒者卢修斯,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,22,1,0,,8,5,2+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_22_p22_grey_knights_10_cn.json,draft_unit_page_22_p22,兄弟会智库,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,22,1,3,,"5""",5,2+,5,,2.0,needs_field_review,complex_weapon_attacks|missing_points,pending_manual_review
draft_unit_page_22_p22_imperial_guard_11_cn.json,draft_unit_page_22_p22,克里德堡主,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,22,1,0,,6,3,4+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_22_p22_mechanicus_11_cn.json,draft_unit_page_22_p22,工造修士,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,22,1,0,,6,4,3+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_22_p22_orks_10_cn.json,draft_unit_page_22_p22,战争头目,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,22,1,0,,6,5,4+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_22_p22_space_wolves_11_cn.json,draft_unit_page_22_p22,钢铁牧师,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,22,1,0,,7,4,2+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_22_p22_tau_11_cn.json,draft_unit_page_22_p22,破袭小队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,22,1,3,10:90,6”,3,4+,1,,2.0,ready_for_base_faction_review,,pending_manual_review
draft_unit_page_22_p22_tyranids_11_cn.json,draft_unit_page_22_p22,兵虫巢母,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,22,1,0,,8,11,2+,16,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_22_p22_world_eaters_10_cn.json,draft_unit_page_22_p22,领主因维卡图斯,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,22,1,0,,10,6,3+,8,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_23_p23.json,draft_unit_page_23_p23,无形杀戮小队,0,deathwatch_unknown,deathwatch_unknown,,死亡守望.pdf,23,1,6,,"6""",4,3+,2,,2.0,needs_field_review,complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_23_p23_drukhari_11_cn.json,draft_unit_page_23_p23,执政官,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,23,1,0,,7,3,4+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_23_p23_emperors_children_10_cn.json,draft_unit_page_23_p23,极乐领主,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,23,1,0,,7,4,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_23_p23_grey_knights_10_cn.json,draft_unit_page_23_p23,兄弟会科技战士,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,23,1,2,,"6""",4,2+,4,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_23_p23_imperial_guard_11_cn.json,draft_unit_page_23_p23,卡迪安堡主,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,23,1,0,,6,3,5+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_23_p23_mechanicus_11_cn.json,draft_unit_page_23_p23,控电神甫,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,23,1,0,,6,4,2+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_23_p23_space_wolves_11_cn.json,draft_unit_page_23_p23,灰猎手,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,23,1,0,,7,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_23_p23_world_eaters_10_cn.json,draft_unit_page_23_p23,屠缚战狂,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,23,1,0,,10,6,3+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_24_p24.json,draft_unit_page_24_p24,无形杀戮小队,10,deathwatch_10_cn,deathwatch_10_cn,,死亡守望 10.8.pdf,24,1,6,,"6""",4,3+,2,,2.0,needs_field_review,complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_24_p24_emperors_children_10_cn.json,draft_unit_page_24_p24,爆音领主,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,24,1,0,,6,5,2+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_24_p24_grey_knights_10_cn.json,draft_unit_page_24_p24,兄弟会牧师,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,24,1,1,,"5""",5,2+,5,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_24_p24_orks_10_cn.json,draft_unit_page_24_p24,兽霸头目,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,24,1,0,,6,5,4+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_24_p24_space_wolves_11_cn.json,draft_unit_page_24_p24,血爪,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,24,1,0,,7,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_24_p24_world_eaters_10_cn.json,draft_unit_page_24_p24,钢牛领主,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,24,1,0,,10,6,3+,7,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_25_p25.json,draft_unit_page_25_p25,血腥魔女,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,25,1,0,,8,3,6+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_25_p25_emperors_children_10_cn.json,draft_unit_page_25_p25,混沌巫师,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,25,1,0,,7,4,3+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_25_p25_grey_knights_10_cn.json,draft_unit_page_25_p25,神圣无畏机甲,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,25,1,5,,"8""",9,2+,8,,2.0,needs_field_review,complex_weapon_attacks|complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_25_p25_imperial_knights_11_cn.json,draft_unit_page_25_p25,赫克托爵士,11,imperial_knights_11_cn,imperial_knights_11_cn,,帝国骑士 护民官版 1.1.pdf,25,1,0,,6,3,4+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_25_p25_mechanicus_11_cn.json,draft_unit_page_25_p25,西多尼安哨兵,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,25,1,0,,8,4,4+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_25_p25_orks_10_cn.json,draft_unit_page_25_p25,疯癫小子,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,25,1,0,,6,5,5+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_25_p25_tyranids_11_cn.json,draft_unit_page_25_p25,灵脑兽,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,25,1,0,,8,11,3+,14,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_25_p25_world_eaters_10_cn.json,draft_unit_page_25_p25,枭首魔将,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,25,1,0,,8,4,3+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26.json,draft_unit_page_26_p26,鸦翼指挥小队,11,dark_angels_11_cn,dark_angels_11_cn,,黑暗天使11版中文1.02.pdf,26,1,0,,12,5,3+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26_drukhari_11_cn.json,draft_unit_page_26_p26,血伶人,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,26,1,0,,7,4,5+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26_emperors_children_10_cn.json,draft_unit_page_26_p26,色孽恶魔亲王,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,26,1,0,,10,10,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26_grey_knights_10_cn.json,draft_unit_page_26_p26,打击小队,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,26,1,3,,"6""",4,2+,2,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_26_p26_imperial_guard_11_cn.json,draft_unit_page_26_p26,领主元帅德雷尔,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,26,1,0,,10,4,4+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26_mechanicus_11_cn.json,draft_unit_page_26_p26,护教军元帅,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,26,1,0,,6,3,4+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26_orks_10_cn.json,draft_unit_page_26_p26,巫术小子,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,26,1,0,,6,5,5+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26_space_wolves_11_cn.json,draft_unit_page_26_p26,狼卫终结者,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,26,1,0,,6,5,2+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26_tyranids_11_cn.json,draft_unit_page_26_p26,生化喷吐泰伦武士,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,26,1,0,,6,5,4+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_26_p26_world_eaters_10_cn.json,draft_unit_page_26_p26,恐虐恶魔王子,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,26,1,0,,10,10,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_27_p27.json,draft_unit_page_27_p27,玛勒斯夫人,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,27,1,0,,7,3,4+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_27_p27_emperors_children_10_cn.json,draft_unit_page_27_p27,有翼色孽恶魔亲王,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,27,1,0,,14,9,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_27_p27_grey_knights_10_cn.json,draft_unit_page_27_p27,兄弟会终结者小队,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,27,1,3,,"5""",5,2+,3,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_27_p27_mechanicus_11_cn.json,draft_unit_page_27_p27,智控数据技师,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,27,1,0,,6,4,2+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_27_p27_orks_10_cn.json,draft_unit_page_27_p27,骑乘跳龙的兽霸头目,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,27,1,0,,10,8,3+,8,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_27_p27_tyranids_11_cn.json,draft_unit_page_27_p27,有翼泰伦王虫,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,27,1,0,,12,5,4+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_27_p27_world_eaters_10_cn.json,draft_unit_page_27_p27,有翼恐虐恶魔王子,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,27,1,0,,14,9,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_28_p28.json,draft_unit_page_28_p28,达查尔,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,28,1,0,,7,3,2+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_28_p28_emperors_children_10_cn.json,draft_unit_page_28_p28,破戒者,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,28,1,0,,7,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_28_p28_grey_knights_10_cn.json,draft_unit_page_28_p28,净化者小队,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,28,1,4,,"6""",4,2+,2,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_28_p28_mechanicus_11_cn.json,draft_unit_page_28_p28,护教军游猎兵,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,28,1,0,,6,3,4+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_28_p28_orks_10_cn.json,draft_unit_page_28_p28,恶疤莫佐格,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,28,1,0,,10,8,3+,8,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_28_p28_tau_11_cn.json,draft_unit_page_28_p28,寻路者小队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,28,1,8,10:80,7”,3,4+,1,,2.0,ready_for_base_faction_review,,pending_manual_review
draft_unit_page_28_p28_tyranids_11_cn.json,draft_unit_page_28_p28,长鞭泰伦王虫,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,28,1,0,,10,5,3+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_28_p28_world_eaters_10_cn.json,draft_unit_page_28_p28,恐虐狂战士,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,28,1,0,,8,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_29_p29.json,draft_unit_page_29_p29,复仇型兰德飞艇,11,dark_angels_11_cn,dark_angels_11_cn,,黑暗天使11版中文1.02.pdf,29,1,0,,14,8,3+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_29_p29_drukhari_11_cn.json,draft_unit_page_29_p29,莉莉丝.赫斯佩拉克斯,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,29,1,0,,8,3,6+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_29_p29_emperors_children_10_cn.json,draft_unit_page_29_p29,施虐者,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,29,1,0,,7,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_29_p29_grey_knights_10_cn.json,draft_unit_page_29_p29,拦截者小队,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,29,1,3,,"12""",4,2+,2,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_29_p29_orks_10_cn.json,draft_unit_page_29_p29,剧痛头目,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,29,1,0,,6,5,4+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_29_p29_tau_11_cn.json,draft_unit_page_29_p29,神射手小队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,29,1,2,1:55,6”,3,4+,4,,2.0,ready_for_base_faction_review,,pending_manual_review
draft_unit_page_29_p29_world_eaters_10_cn.json,draft_unit_page_29_p29,豺狼邪教徒,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,29,1,0,,7,4,6+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_30_p30.json,draft_unit_page_30_p30,圣血祭司,11,blood_angels_11_cn,blood_angels_11_cn,,圣血天使11版中文1.01.pdf,30,1,0,,6,4,3+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_30_p30_drukhari_11_cn.json,draft_unit_page_30_p30,阴谋团武士,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,30,1,0,,7,3,4+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_30_p30_emperors_children_10_cn.json,draft_unit_page_30_p30,无瑕剑魔,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,30,1,0,,8,5,3+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_30_p30_grey_knights_10_cn.json,draft_unit_page_30_p30,洗罪小队,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,30,1,3,,"6""",4,2+,2,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_30_p30_orks_10_cn.json,draft_unit_page_30_p30,剧痛小子,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,30,1,0,,6,5,5+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_30_p30_tau_11_cn.json,draft_unit_page_30_p30,胡蜂人尖翼小队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,30,1,3,5:70|10:115,12”,4,4+,1,,2.0,needs_field_review,complex_weapon_attacks,pending_manual_review
draft_unit_page_30_p30_tyranids_11_cn.json,draft_unit_page_30_p30,脑虫,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,30,1,0,,5,5,5+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_30_p30_world_eaters_10_cn.json,draft_unit_page_30_p30,洒血鬼教徒,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,30,1,0,,9,4,6+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_31_p31.json,draft_unit_page_31_p31,死亡连小队,11,blood_angels_11_cn,blood_angels_11_cn,,圣血天使11版中文1.01.pdf,31,1,0,,6,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_31_p31_dark_angels_11_cn.json,draft_unit_page_31_p31,涅法雷姆战斗机,11,dark_angels_11_cn,dark_angels_11_cn,,黑暗天使11版中文1.02.pdf,31,1,0,,-,8,3+,11,,2.0,needs_field_review,missing_points|missing_weapons|non_numeric_movement|non_numeric_objective_control,pending_manual_review
draft_unit_page_31_p31_emperors_children_10_cn.json,draft_unit_page_31_p31,噪音战士,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,31,1,0,,6,5,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_31_p31_grey_knights_10_cn.json,draft_unit_page_31_p31,圣骑士小队,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,31,1,3,,"5""",5,2+,3,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_31_p31_imperial_guard_11_cn.json,draft_unit_page_31_p31,孤胆英雄马博,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,31,1,0,,6,3,5+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_31_p31_mechanicus_11_cn.json,draft_unit_page_31_p31,哈斯塔利歼灭者,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,31,1,0,,5,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_31_p31_orks_10_cn.json,draft_unit_page_31_p31,鬼祟鼠,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,31,1,0,,6,5,5+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
